speed,machine,status,suport,default,output,ontrack,delay,call,day,month,runningtime,campaign,pdays,previous,packmat,deposit
36,TOM16,Idle,secondary,no,12264,no,no,BUILDING,12,apr,158,2,-1,0,ontime,yes
33,XT10,Running,secondary,no,478,no,no,BUILDING,30,apr,475,2,-1,0,ontime,yes
43,CJM,Idle,tertiary,no,2081,no,no,BUILDING,22,oct,554,3,-1,0,ontime,yes
41,TOM16,Running,secondary,no,965,no,no,BUILDING,22,aug,336,10,-1,0,ontime,yes
46,TOM16,Running,secondary,no,332,yes,no,MTC,9,may,772,1,-1,0,ontime,yes
60,Saidone,Running,primary,no,1163,no,no,BUILDING,30,apr,470,8,-1,0,ontime,yes
40,CJM,Running,secondary,no,1960,yes,no,MTC,2,jun,605,6,-1,0,ontime,yes
33,XT14,Downtime,secondary,no,294,yes,no,BUILDING,8,may,763,1,-1,0,ontime,yes
35,Saidone,Running,secondary,no,188,yes,yes,MTC,5,jun,1865,2,-1,0,ontime,yes
36,CJM,Running,tertiary,no,254,no,no,BUILDING,3,feb,303,2,-1,0,ontime,yes
28,XT14,Idle,secondary,no,1377,yes,no,BUILDING,14,may,688,2,-1,0,ontime,yes
60,CEIC,Running,secondary,no,523,no,no,BUILDING,13,aug,192,3,-1,0,ontime,yes
47,CJM,Running,tertiary,no,600,no,no,BUILDING,19,aug,290,15,-1,0,ontime,yes
35,XT14,Running,tertiary,no,387,yes,no,BUILDING,8,may,1024,3,347,3,failure,yes
53,XT14,Running,secondary,no,849,yes,no,BUILDING,6,feb,3102,3,-1,0,ontime,yes
39,XT4,Downtime,primary,no,1317,yes,no,BUILDING,20,nov,543,1,170,4,other,yes
46,XT10,Running,secondary,no,273,no,no,BUILDING,22,aug,565,2,-1,0,ontime,yes
34,CJM,Running,tertiary,no,0,yes,no,BUILDING,30,apr,300,1,86,1,delivered,yes
58,CEIC,Downtime,primary,no,2538,yes,no,BUILDING,19,nov,680,2,111,6,failure,yes
34,TOM16,Running,secondary,no,133,no,no,BUILDING,15,nov,401,2,187,5,delivered,yes
33,XT14,Idle,tertiary,no,146,no,no,BUILDING,22,oct,380,1,91,3,delivered,yes
42,TOM16,Idle,JYS,no,11115,no,no,BUILDING,30,apr,328,1,-1,0,ontime,yes
32,XT10,Idle,secondary,no,486,no,no,BUILDING,29,jan,1181,1,-1,0,ontime,yes
47,CJM,Idle,tertiary,no,159,no,no,UTY,29,oct,220,3,155,3,other,yes
35,XT4,Running,JYS,no,1201,no,no,MTC,18,jun,537,1,-1,0,ontime,yes
77,CEIC,Running,primary,no,2590,no,no,UTY,13,nov,212,3,277,12,failure,yes
62,CEIC,Running,JYS,no,800,no,no,BUILDING,17,feb,737,1,-1,0,ontime,yes
62,Saidone,Downtime,secondary,no,0,yes,no,BUILDING,20,aug,158,1,-1,0,ontime,yes
38,CJM,Running,tertiary,no,385,yes,no,UTY,28,oct,154,1,-1,0,ontime,yes
37,CJM,Running,tertiary,no,238,no,no,BUILDING,3,feb,185,1,92,1,delivered,yes
38,CJM,Running,tertiary,no,238,no,no,BUILDING,4,aug,139,1,92,3,failure,yes
31,CJM,Running,tertiary,no,1812,no,no,BUILDING,30,apr,461,1,-1,0,ontime,yes
38,CJM,Running,tertiary,no,413,no,no,BUILDING,13,oct,252,2,183,3,delivered,yes
31,XT4,Running,secondary,no,152,yes,yes,BUILDING,8,jul,831,1,-1,0,ontime,yes
34,XT4,Running,primary,no,1031,yes,no,MTC,29,may,751,3,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,3143,no,no,BUILDING,29,jun,421,2,-1,0,ontime,yes
38,CJM,Running,tertiary,no,613,no,no,BUILDING,3,feb,239,1,-1,0,ontime,yes
28,XT10,Idle,secondary,no,168,no,no,BUILDING,12,jan,387,1,194,1,other,yes
67,CEIC,Idle,tertiary,no,2144,no,no,UTY,21,apr,847,2,-1,0,ontime,yes
31,CJM,Running,tertiary,no,1331,no,no,BUILDING,30,apr,297,1,86,3,delivered,yes
49,TOM16,Running,tertiary,no,2611,no,no,BUILDING,20,apr,194,2,-1,0,ontime,yes
53,TOM16,Idle,secondary,no,925,no,no,BUILDING,25,aug,930,3,-1,0,ontime,yes
31,TOM16,Idle,tertiary,no,985,yes,no,BUILDING,17,apr,997,1,57,2,failure,yes
60,TOM16,Downtime,secondary,no,367,no,no,BUILDING,16,aug,318,2,-1,0,ontime,yes
30,CJM,Idle,tertiary,no,302,no,no,BUILDING,11,feb,528,3,-1,0,ontime,yes
38,XT14,Running,secondary,no,47,yes,no,BUILDING,4,may,288,5,-1,0,ontime,yes
49,XT4,Running,secondary,no,1946,no,no,BUILDING,16,jul,486,1,-1,0,ontime,yes
40,TOM16,Running,secondary,no,2266,no,no,BUILDING,16,oct,447,1,147,5,failure,yes
34,TOM16,Idle,tertiary,no,992,yes,no,BUILDING,5,feb,71,2,-1,0,ontime,yes
35,CJM,Idle,tertiary,no,3544,yes,no,BUILDING,8,jun,380,1,-1,0,ontime,yes
33,XT4,Idle,secondary,no,76,yes,no,MTC,4,jun,1141,4,-1,0,ontime,yes
34,CJM,Idle,JYS,no,6013,yes,no,BUILDING,18,may,612,1,-1,0,ontime,yes
28,Saidone,Idle,tertiary,no,19,no,no,BUILDING,17,apr,149,1,-1,0,ontime,yes
27,XT4,Idle,primary,no,232,yes,no,BUILDING,26,oct,701,2,-1,0,ontime,yes
22,CJM,Idle,tertiary,no,993,no,no,BUILDING,28,jul,115,3,93,1,other,yes
27,XT4,Idle,secondary,no,535,no,no,BUILDING,13,may,159,1,87,3,delivered,yes
34,TOM16,Running,tertiary,no,127,no,no,BUILDING,3,jun,117,1,-1,0,ontime,yes
62,Saidone,Running,tertiary,no,1528,no,no,BUILDING,15,oct,134,2,184,1,delivered,yes
36,XT4,Running,secondary,no,324,yes,yes,BUILDING,16,jul,830,1,-1,0,ontime,yes
47,XT10,Downtime,tertiary,no,1639,no,no,BUILDING,12,jan,349,1,-1,0,ontime,yes
32,XT14,Running,secondary,no,0,yes,no,BUILDING,30,apr,177,2,-1,0,ontime,yes
33,XT14,Running,secondary,no,370,yes,no,BUILDING,7,may,261,1,345,1,failure,yes
27,TOM16,Idle,tertiary,no,11862,no,no,BUILDING,25,nov,285,2,97,7,delivered,yes
35,CJM,Running,tertiary,no,323,no,no,BUILDING,11,jan,261,2,-1,0,ontime,yes
47,Saidone,Running,secondary,no,3940,yes,no,BUILDING,5,aug,226,3,97,2,failure,yes
57,CJM,Downtime,tertiary,no,8897,yes,no,BUILDING,12,aug,865,2,-1,0,ontime,yes
26,TOM16,Idle,secondary,no,2002,no,no,BUILDING,29,jan,146,1,-1,0,ontime,yes
46,XT4,Running,secondary,no,668,yes,no,MTC,15,may,1263,2,-1,0,ontime,yes
58,XT10,Running,primary,no,2946,yes,no,BUILDING,14,may,467,1,-1,0,ontime,yes
43,XT10,Running,tertiary,no,4216,no,no,BUILDING,24,dec,150,2,195,2,delivered,yes
49,XT10,Running,primary,no,0,yes,no,BUILDING,6,may,445,2,166,3,failure,yes
34,TOM16,Running,tertiary,no,23076,no,no,BUILDING,26,may,243,2,35,6,other,yes
28,CJM,Running,primary,no,7459,yes,no,BUILDING,2,feb,981,5,269,2,failure,yes
33,XT4,Running,primary,no,5,yes,no,BUILDING,17,apr,1007,2,-1,0,ontime,yes
25,XT14,Idle,secondary,no,4147,no,no,BUILDING,14,aug,211,3,-1,0,ontime,yes
26,XT10,Idle,tertiary,no,0,no,yes,UTY,1,jul,261,4,-1,0,ontime,yes
32,XT14,Idle,secondary,no,131,yes,no,BUILDING,22,jun,522,1,183,2,delivered,yes
29,CJM,Running,secondary,no,231,no,no,BUILDING,14,may,1075,1,14,1,failure,yes
30,CJM,Idle,tertiary,no,720,no,no,BUILDING,15,jan,1265,4,210,4,other,yes
23,TOM16,Idle,secondary,no,598,no,no,BUILDING,11,nov,406,1,195,1,failure,yes
41,TOM16,Running,secondary,no,1819,no,no,BUILDING,22,sep,397,1,371,3,failure,yes
66,CJM,Running,secondary,no,587,no,no,BUILDING,12,may,457,2,392,2,delivered,yes
62,CEIC,Running,secondary,no,1495,no,no,BUILDING,13,oct,896,1,57,2,delivered,yes
28,Saidone,Idle,tertiary,no,442,no,no,BUILDING,19,jun,474,3,95,3,other,yes
33,CJM,Running,tertiary,no,271,yes,no,BUILDING,13,nov,182,2,91,2,delivered,yes
77,CEIC,Running,primary,no,29340,no,no,BUILDING,15,mar,257,1,91,2,other,yes
54,CJM,Running,tertiary,no,1014,no,yes,BUILDING,30,apr,240,1,162,2,failure,yes
50,CJM,Running,tertiary,no,2366,no,no,BUILDING,28,jan,816,2,149,1,other,yes
31,Saidone,Idle,primary,no,26965,no,no,BUILDING,21,apr,654,2,-1,0,ontime,yes
45,CJM,Idle,tertiary,no,1411,no,no,BUILDING,7,sep,800,2,102,3,failure,yes
30,CJM,Idle,tertiary,no,617,no,no,BUILDING,27,feb,192,2,-1,0,ontime,yes
40,TOM16,Downtime,tertiary,no,4736,yes,no,BUILDING,11,feb,285,2,-1,0,ontime,yes
67,CEIC,Running,JYS,no,2540,no,no,UTY,14,sep,279,3,92,9,delivered,yes
39,XT10,Idle,secondary,no,403,yes,no,BUILDING,7,may,1262,3,-1,0,ontime,yes
20,XT4,Idle,secondary,no,423,yes,no,BUILDING,16,apr,498,1,-1,0,ontime,yes
31,CJM,Running,tertiary,no,131,no,no,BUILDING,18,feb,332,2,-1,0,ontime,yes
31,XT14,Idle,tertiary,no,4041,no,no,BUILDING,30,apr,1034,2,-1,0,ontime,yes
33,CJM,Running,tertiary,no,273,yes,no,MTC,16,may,803,1,-1,0,ontime,yes
45,XT4,Running,primary,no,101,yes,no,MTC,12,may,460,5,-1,0,ontime,yes
45,XT14,Running,secondary,no,0,no,yes,UTY,15,jul,533,3,-1,0,ontime,yes
31,TOM16,Idle,secondary,no,2544,no,no,BUILDING,15,jul,252,1,184,3,delivered,yes
33,TOM16,Running,tertiary,no,1699,no,no,BUILDING,6,nov,178,2,94,1,delivered,yes
41,XT4,Running,secondary,no,2689,yes,no,BUILDING,15,apr,135,1,-1,0,ontime,yes
31,CJM,Running,tertiary,no,3160,yes,no,BUILDING,26,apr,688,2,-1,0,ontime,yes
50,Saidone,Running,secondary,no,388,no,no,BUILDING,11,mar,203,2,-1,0,ontime,yes
56,CEIC,Running,secondary,no,393,no,yes,BUILDING,26,jul,183,1,221,2,failure,yes
28,XT14,Idle,secondary,no,69,no,no,BUILDING,30,jan,532,2,-1,0,ontime,yes
35,TOM16,Idle,tertiary,no,2658,yes,no,BUILDING,19,aug,768,2,141,3,failure,yes
30,XT10,Idle,secondary,yes,366,yes,no,BUILDING,18,jul,516,1,-1,0,ontime,yes
64,CEIC,Running,secondary,no,466,yes,no,BUILDING,18,oct,526,1,-1,0,ontime,yes
32,XT14,Idle,tertiary,no,64,no,no,BUILDING,30,jun,598,4,105,5,failure,yes
29,XT4,Running,secondary,no,580,yes,yes,BUILDING,17,apr,1311,2,-1,0,ontime,yes
29,CJM,Idle,secondary,no,3317,no,yes,UTY,4,may,640,7,-1,0,ontime,yes
51,XT4,Running,secondary,no,955,no,yes,BUILDING,17,dec,221,3,-1,0,ontime,yes
40,Saidone,Idle,tertiary,no,7441,no,no,BUILDING,31,jul,1461,6,-1,0,ontime,yes
45,TOM16,Running,tertiary,no,377,yes,no,MTC,19,jun,835,3,-1,0,ontime,yes
36,XT14,Idle,tertiary,no,994,no,no,BUILDING,6,may,211,1,90,6,delivered,yes
31,XT4,Running,secondary,no,1766,no,yes,BUILDING,5,jun,166,2,-1,0,ontime,yes
43,XT10,Running,secondary,no,236,yes,no,BUILDING,28,jul,745,7,-1,0,ontime,yes
42,XT10,Running,secondary,no,774,no,no,BUILDING,28,jan,997,1,-1,0,ontime,yes
46,XT14,Running,secondary,no,659,yes,no,UTY,29,jul,1127,11,-1,0,ontime,yes
34,TOM16,Running,tertiary,no,149,no,no,BUILDING,22,aug,739,2,-1,0,ontime,yes
52,XT4,Running,secondary,no,1405,no,yes,BUILDING,17,jul,753,2,-1,0,ontime,yes
47,XT14,Running,secondary,no,290,yes,no,BUILDING,22,jul,1352,2,-1,0,ontime,yes
40,XT14,Idle,secondary,no,595,yes,no,BUILDING,3,jun,406,2,-1,0,ontime,yes
26,XT14,Idle,secondary,no,4613,no,no,BUILDING,28,may,663,3,196,2,other,yes
45,TOM16,Running,secondary,no,0,yes,no,BUILDING,7,dec,344,1,-1,0,ontime,yes
55,CEIC,Downtime,secondary,no,2204,no,no,BUILDING,22,feb,261,1,264,1,failure,yes
42,CJM,Running,tertiary,no,576,no,no,BUILDING,3,jun,447,2,96,1,delivered,yes
40,CJM,Idle,tertiary,no,3840,yes,no,BUILDING,24,sep,232,2,409,2,delivered,yes
43,TOM16,Running,secondary,no,1358,no,no,BUILDING,10,mar,159,3,-1,0,ontime,yes
26,XT14,Idle,tertiary,no,5169,yes,no,BUILDING,25,may,397,1,35,2,failure,yes
31,XT4,Running,secondary,no,0,yes,no,MTC,10,aug,97,1,782,1,other,yes
31,CJM,Idle,tertiary,no,533,no,no,BUILDING,11,feb,144,1,91,9,delivered,yes
29,XT10,Idle,tertiary,no,1788,no,no,BUILDING,27,oct,353,1,-1,0,ontime,yes
44,Saidone,Downtime,tertiary,no,1070,yes,no,BUILDING,12,aug,137,2,104,3,delivered,yes
35,CJM,Idle,tertiary,no,80,no,no,BUILDING,4,sep,434,2,94,1,other,yes
36,TOM16,Idle,secondary,no,3254,yes,no,MTC,27,oct,207,1,-1,0,ontime,yes
30,XT14,Idle,secondary,no,1309,no,no,BUILDING,28,jan,622,1,-1,0,ontime,yes
48,CJM,Running,tertiary,no,0,no,yes,BUILDING,19,feb,204,4,182,1,delivered,yes
33,CJM,Idle,JYS,no,1534,yes,no,BUILDING,11,jul,1041,2,-1,0,ontime,yes
36,CJM,Running,tertiary,no,535,no,no,BUILDING,20,apr,150,2,-1,0,ontime,yes
46,XT14,Running,secondary,no,368,no,no,BUILDING,20,aug,293,1,90,4,other,yes
35,CJM,Idle,tertiary,no,415,no,no,BUILDING,4,may,164,2,89,2,delivered,yes
46,TOM16,Running,secondary,no,3434,no,yes,BUILDING,8,jun,148,2,101,1,delivered,yes
32,XT14,Running,secondary,no,35,no,no,BUILDING,17,dec,324,3,126,3,delivered,yes
46,XT10,Running,secondary,no,2948,no,no,BUILDING,21,nov,893,1,-1,0,ontime,yes
54,Saidone,Running,tertiary,no,2473,no,no,BUILDING,5,mar,607,2,-1,0,ontime,yes
36,CJM,Running,tertiary,no,1133,yes,no,BUILDING,4,aug,293,1,181,2,other,yes
29,XT14,Idle,secondary,no,306,yes,no,BUILDING,18,may,774,4,-1,0,ontime,yes
58,CJM,Running,secondary,no,382,no,no,BUILDING,31,jul,644,12,-1,0,ontime,yes
35,XT14,Downtime,secondary,no,1224,yes,no,BUILDING,3,nov,187,1,-1,0,ontime,yes
30,CJM,Idle,tertiary,no,5359,no,no,BUILDING,27,may,119,1,98,1,delivered,yes
31,TOM16,Running,tertiary,no,2166,no,no,BUILDING,13,jul,577,6,182,2,delivered,yes
35,CJM,Running,tertiary,no,925,no,no,BUILDING,8,jun,200,4,-1,0,ontime,yes
36,CJM,Running,tertiary,no,495,no,no,BUILDING,5,aug,157,3,97,2,delivered,yes
34,XT14,Running,secondary,no,2374,yes,no,BUILDING,9,nov,161,1,209,2,failure,yes
28,XT14,Idle,secondary,no,1925,no,no,BUILDING,25,may,252,1,88,4,failure,yes
23,XT10,Idle,secondary,no,279,yes,no,BUILDING,18,may,843,1,370,1,failure,yes
46,XT4,Running,JYS,no,842,yes,no,UTY,8,may,833,1,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,6748,no,no,BUILDING,14,aug,1579,2,-1,0,ontime,yes
25,CJM,Running,tertiary,no,242,yes,yes,BUILDING,18,may,600,4,332,4,other,yes
43,XT4,Running,primary,no,3917,no,no,BUILDING,2,mar,154,1,-1,0,ontime,yes
38,TOM16,Idle,secondary,no,1711,no,no,UTY,30,sep,234,1,-1,0,ontime,yes
62,CEIC,Running,secondary,no,298,no,no,BUILDING,17,nov,709,2,-1,0,ontime,yes
33,JYS,Running,secondary,no,335,no,no,BUILDING,4,feb,891,2,177,7,failure,yes
53,CJM,Running,JYS,no,2240,yes,no,BUILDING,2,jun,282,2,385,1,delivered,yes
38,TOM16,Running,secondary,no,1478,no,no,BUILDING,12,aug,926,4,-1,0,ontime,yes
32,Saidone,Running,secondary,no,390,no,no,BUILDING,6,sep,440,1,280,1,failure,yes
24,XT14,Idle,secondary,no,1234,no,no,BUILDING,21,jul,314,1,156,2,delivered,yes
26,CJM,Idle,tertiary,no,3704,no,no,BUILDING,19,aug,238,4,-1,0,ontime,yes
55,XT4,Running,JYS,no,890,no,no,BUILDING,22,aug,1329,2,-1,0,ontime,yes
47,CJM,Running,tertiary,no,3663,no,no,BUILDING,30,mar,364,3,-1,0,ontime,yes
58,XT4,Idle,secondary,no,119,yes,yes,BUILDING,12,may,985,1,-1,0,ontime,yes
30,XT4,Running,secondary,no,167,yes,no,BUILDING,10,jul,255,1,-1,0,ontime,yes
39,TOM16,Idle,secondary,no,1022,yes,no,MTC,20,may,1410,2,-1,0,ontime,yes
30,XT14,Idle,tertiary,no,305,no,no,BUILDING,4,feb,227,2,-1,0,ontime,yes
34,XT4,Downtime,JYS,no,172,no,no,BUILDING,15,jun,177,1,-1,0,ontime,yes
34,CJM,Running,tertiary,no,3047,no,no,BUILDING,30,apr,317,1,160,5,other,yes
56,CJM,Running,tertiary,no,616,no,no,BUILDING,30,apr,225,1,83,1,delivered,yes
27,XT10,Idle,secondary,no,453,no,no,BUILDING,19,apr,142,2,-1,0,ontime,yes
46,Saidone,Idle,secondary,no,526,no,no,BUILDING,30,apr,523,1,87,2,other,yes
32,CJM,Running,tertiary,no,169,no,no,UTY,14,aug,698,2,-1,0,ontime,yes
27,XT10,Idle,secondary,no,1347,no,no,UTY,28,dec,824,1,193,11,delivered,yes
36,XT4,Running,primary,no,378,yes,no,BUILDING,5,may,1240,1,-1,0,ontime,yes
46,XT14,Idle,tertiary,no,2889,yes,no,BUILDING,5,may,494,1,-1,0,ontime,yes
46,TOM16,Running,secondary,no,57,no,no,MTC,28,may,796,1,-1,0,ontime,yes
49,CJM,Running,tertiary,no,0,no,no,UTY,17,oct,223,1,-1,0,ontime,yes
39,TOM16,Running,tertiary,no,1293,no,no,BUILDING,3,jun,140,2,-1,0,ontime,yes
33,TOM16,Idle,secondary,no,2085,no,no,BUILDING,9,feb,501,2,-1,0,ontime,yes
48,Saidone,Idle,secondary,no,315,no,no,MTC,11,feb,271,1,-1,0,ontime,yes
38,XT4,Running,secondary,no,1627,no,no,MTC,16,jun,1323,9,-1,0,ontime,yes
60,CEIC,Running,secondary,no,1853,no,no,BUILDING,10,feb,234,1,183,1,delivered,yes
33,TOM16,Idle,secondary,no,1429,yes,no,BUILDING,31,aug,268,8,-1,0,ontime,yes
64,CJM,Running,tertiary,no,3951,no,no,BUILDING,28,jan,134,1,91,1,delivered,yes
22,Saidone,Idle,tertiary,no,780,no,no,BUILDING,17,mar,272,3,-1,0,ontime,yes
34,TOM16,Downtime,tertiary,no,674,yes,no,BUILDING,7,aug,587,2,-1,0,ontime,yes
36,XT4,Running,secondary,no,218,yes,no,BUILDING,4,may,619,6,-1,0,ontime,yes
72,CEIC,Running,primary,no,763,no,no,BUILDING,24,apr,384,2,-1,0,ontime,yes
37,XT10,Running,secondary,no,4151,yes,yes,BUILDING,30,jul,543,4,-1,0,ontime,yes
78,CEIC,Downtime,primary,no,2787,no,no,UTY,1,jul,372,1,-1,0,ontime,yes
31,TOM16,Running,tertiary,no,26,no,yes,BUILDING,18,nov,419,1,127,6,other,yes
20,XT14,Idle,secondary,no,153,no,no,MTC,21,jun,100,1,-1,0,ontime,yes
60,Saidone,Running,primary,no,362,no,yes,BUILDING,29,jul,816,6,-1,0,ontime,yes
36,Saidone,Running,secondary,no,1184,yes,no,BUILDING,6,apr,1063,1,-1,0,ontime,yes
51,TOM16,Running,secondary,no,6840,no,no,UTY,7,jul,257,1,-1,0,ontime,yes
26,XT4,Idle,secondary,no,3145,no,no,BUILDING,28,dec,1141,1,209,1,other,yes
48,XT14,Running,secondary,no,660,no,no,BUILDING,18,feb,318,1,561,2,delivered,yes
49,CJM,Running,tertiary,no,1311,yes,no,BUILDING,8,may,813,1,-1,0,ontime,yes
20,XT14,Idle,secondary,no,215,no,no,BUILDING,24,nov,325,1,95,5,delivered,yes
77,CEIC,Running,primary,no,3324,no,no,BUILDING,13,may,289,1,91,5,delivered,yes
42,CJM,Idle,tertiary,yes,0,yes,no,BUILDING,21,nov,824,1,-1,0,ontime,yes
31,XT14,Idle,secondary,no,747,yes,no,MTC,26,may,543,2,-1,0,ontime,yes
56,XT4,Running,secondary,no,448,yes,yes,BUILDING,17,may,556,1,181,2,other,yes
32,TOM16,Idle,tertiary,no,1246,yes,no,BUILDING,30,apr,509,1,85,2,delivered,yes
33,CJM,Running,tertiary,no,271,yes,no,BUILDING,14,aug,801,2,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,1271,yes,no,BUILDING,15,apr,636,3,330,1,failure,yes
54,Saidone,Running,secondary,no,962,yes,no,BUILDING,29,oct,288,3,-1,0,ontime,yes
28,XT14,Idle,tertiary,no,3054,no,no,BUILDING,30,apr,384,1,80,6,other,yes
41,CJM,Running,tertiary,no,0,no,no,BUILDING,30,oct,373,3,-1,0,ontime,yes
51,CJM,Running,tertiary,no,346,no,no,BUILDING,12,nov,134,2,192,3,failure,yes
43,XT4,Downtime,primary,no,3550,no,no,BUILDING,20,nov,1154,1,-1,0,ontime,yes
36,CJM,Idle,tertiary,no,1379,no,no,BUILDING,25,may,189,1,186,1,failure,yes
49,CJM,Running,tertiary,no,1093,yes,yes,BUILDING,12,jan,243,2,91,2,delivered,yes
47,XT14,Downtime,secondary,no,295,yes,no,MTC,6,jun,94,2,-1,0,ontime,yes
30,XT10,Running,secondary,no,129,yes,no,MTC,26,may,1446,7,-1,0,ontime,yes
31,TOM16,Running,tertiary,no,636,yes,no,BUILDING,4,may,352,4,-1,0,ontime,yes
39,TOM16,Running,secondary,no,4101,yes,no,BUILDING,18,feb,146,2,264,1,other,yes
40,CJM,Running,tertiary,no,3352,yes,no,UTY,23,oct,138,1,-1,0,ontime,yes
48,CJM,Idle,tertiary,no,334,yes,no,BUILDING,28,sep,600,2,92,12,delivered,yes
30,XT10,Downtime,secondary,no,341,yes,no,BUILDING,20,nov,478,1,-1,0,ontime,yes
41,Saidone,Running,secondary,no,8491,yes,no,BUILDING,18,nov,929,1,-1,0,ontime,yes
33,XT10,Running,secondary,no,227,yes,yes,BUILDING,13,aug,477,2,-1,0,ontime,yes
25,XT14,Idle,secondary,no,125,no,no,BUILDING,9,feb,215,1,92,2,delivered,yes
49,XT14,Running,secondary,no,3608,yes,no,MTC,13,nov,231,1,-1,0,ontime,yes
32,CJM,Idle,tertiary,no,2536,yes,no,BUILDING,26,aug,958,6,-1,0,ontime,yes
64,CJM,Running,tertiary,no,4688,no,no,BUILDING,21,oct,200,1,-1,0,ontime,yes
28,XT14,Idle,secondary,no,0,no,no,BUILDING,18,feb,209,20,-1,0,ontime,yes
37,CJM,Running,tertiary,no,1113,no,no,BUILDING,2,mar,229,1,182,1,delivered,yes
25,XT4,Idle,secondary,no,1857,yes,no,BUILDING,13,apr,295,4,187,6,delivered,yes
53,XT14,Idle,secondary,no,2892,no,no,BUILDING,9,apr,527,3,-1,0,ontime,yes
62,Saidone,Downtime,tertiary,no,6,yes,no,BUILDING,13,apr,103,1,182,3,delivered,yes
34,XT10,Running,secondary,no,1076,no,no,BUILDING,12,may,152,1,182,6,delivered,yes
26,XT14,Idle,secondary,yes,930,yes,no,BUILDING,14,may,786,1,-1,0,ontime,yes
39,XT4,Running,secondary,no,1382,yes,no,BUILDING,11,feb,397,2,-1,0,ontime,yes
45,CJM,Idle,tertiary,no,2048,yes,no,BUILDING,18,oct,310,1,804,1,failure,yes
19,XT14,Idle,primary,no,608,no,no,BUILDING,12,may,236,1,180,2,delivered,yes
33,XT4,Downtime,JYS,yes,274,yes,yes,BUILDING,17,apr,715,2,329,2,failure,yes
43,XT14,Running,secondary,no,132,no,no,BUILDING,27,may,187,2,71,1,delivered,yes
35,TOM16,Idle,secondary,no,344,no,no,BUILDING,27,aug,519,16,-1,0,ontime,yes
52,XT4,Running,secondary,no,2230,no,no,BUILDING,29,oct,423,3,-1,0,ontime,yes
28,Saidone,Idle,secondary,no,5679,yes,no,BUILDING,9,feb,701,4,-1,0,ontime,yes
35,XT4,Idle,secondary,no,885,yes,no,BUILDING,15,jul,632,6,-1,0,ontime,yes
50,XT4,Running,primary,no,3764,no,no,UTY,9,sep,214,2,99,4,failure,yes
37,XT10,Running,secondary,no,4017,no,no,BUILDING,30,apr,665,2,196,1,delivered,yes
36,TOM16,Running,secondary,no,368,yes,yes,MTC,6,may,1597,2,-1,0,ontime,yes
61,CEIC,Running,secondary,no,569,no,no,BUILDING,4,aug,219,1,-1,0,ontime,yes
24,XT4,Running,secondary,no,272,no,no,BUILDING,16,nov,105,2,94,2,delivered,yes
35,XT10,Idle,primary,no,167,no,yes,BUILDING,11,jul,614,2,-1,0,ontime,yes
32,CJM,Running,tertiary,no,1388,yes,no,BUILDING,30,apr,753,1,-1,0,ontime,yes
45,XT4,Running,secondary,no,7895,yes,no,BUILDING,4,feb,872,1,-1,0,ontime,yes
43,XT4,Running,secondary,no,2160,no,no,BUILDING,8,sep,261,1,98,1,delivered,yes
39,TOM16,Running,secondary,no,1587,yes,no,BUILDING,2,jun,171,3,-1,0,ontime,yes
35,CJM,Downtime,tertiary,no,1723,yes,no,BUILDING,25,jul,862,1,-1,0,ontime,yes
23,XT14,Idle,tertiary,no,691,no,no,BUILDING,27,may,1178,1,178,6,delivered,yes
34,XT4,Running,secondary,no,243,yes,no,BUILDING,18,may,507,1,-1,0,ontime,yes
47,XT14,Idle,secondary,no,3696,no,no,BUILDING,12,jan,758,4,-1,0,ontime,yes
21,XT14,Idle,secondary,no,71,no,no,BUILDING,13,jan,169,2,-1,0,ontime,yes
37,JYS,Idle,tertiary,no,0,no,no,BUILDING,8,jun,257,2,97,1,delivered,yes
53,XT14,Running,secondary,no,3765,no,no,MTC,20,jun,1094,3,-1,0,ontime,yes
46,XT4,Running,primary,no,977,no,yes,UTY,2,feb,436,3,-1,0,ontime,yes
26,TOM16,Idle,tertiary,no,15161,no,no,BUILDING,2,feb,280,1,-1,0,ontime,yes
51,XT14,Running,tertiary,no,0,yes,yes,BUILDING,8,mar,124,2,-1,0,ontime,yes
58,Saidone,Running,tertiary,no,776,yes,no,UTY,9,jul,990,1,-1,0,ontime,yes
51,XT14,Idle,secondary,no,1994,no,no,MTC,18,jun,771,2,-1,0,ontime,yes
33,XT14,Running,secondary,no,616,no,no,BUILDING,6,sep,250,3,-1,0,ontime,yes
46,Saidone,Running,primary,no,3512,no,no,BUILDING,30,oct,175,1,197,1,failure,yes
34,TOM16,Idle,tertiary,no,6529,no,no,BUILDING,14,aug,505,2,-1,0,ontime,yes
40,XT4,Running,primary,no,0,yes,no,BUILDING,21,jul,1080,4,-1,0,ontime,yes
40,XT14,Downtime,secondary,no,2129,no,no,BUILDING,30,apr,452,1,-1,0,ontime,yes
46,TOM16,Idle,secondary,no,874,no,no,BUILDING,19,nov,819,3,-1,0,ontime,yes
59,Saidone,Running,secondary,no,496,no,no,BUILDING,22,oct,738,3,183,1,delivered,yes
34,TOM16,Running,tertiary,no,1539,yes,no,BUILDING,15,jun,441,1,56,1,other,yes
49,CJM,Downtime,tertiary,no,348,no,no,BUILDING,30,oct,125,1,-1,0,ontime,yes
